Unique_id,yr_blt,lotsize,sqft,bath,bedrms,trans_value,pool
9146326,1960,18570,1497,1.5,2,156000,0
9146335,1960,13623,1485,1.75,3,205000,0
9146723,1960,17100,1496,1.5,3,172000,0
9148084,1960,13950,2032,1.5,3,215000,0
9148778,1960,10000,1080,1,3,169900,0
9149215,1960,12232,1482,1.75,3,229950,0
9149681,1960,10500,1548,1,3,220000,0
9150470,1960,10500,1738,1.75,3,205000,0
9151436,1960,3750,760,1,2,123000,0
9152340,1960,9350,1791,1.75,3,225000,0
9152389,1960,9350,1820,1.75,4,157900,0
9152474,1960,16875,1876,1.75,4,207958,0
9152936,1960,14775,1426,1.75,3,186000,0
9153028,1960,10920,1636,1.75,3,164100,0
9154120,1960,7172,768,1,2,196500,0
9154148,1960,8580,1364,1,3,255050,0
9154384,1960,12808,970,1,2,120000,0
9090424,1961,7500,1556,1.75,2,450000,0
9091420,1961,7405,1215,1.5,3,224629,1
9091693,1961,10019,1813,1.75,3,159000,0
9095750,1961,8400,2072,1.5,3,268500,0
9096507,1961,9625,960,1.5,3,132500,1
9097970,1961,7260,1482,1.75,3,153500,0
9097998,1961,8712,1559,1.5,2,209000,0
9099870,1961,7500,2861,1.5,4,153569,0
9102272,1961,6500,1822,1,2,128500,0
9107860,1961,6510,1336,1,2,130000,0
9107991,1961,6195,935,1,2,173000,0
9108990,1961,6000,1074,1,3,93000,1
9109060,1961,7200,1008,1,3,115000,0
9109937,1961,7800,1910,1.75,3,161654,0
9110132,1961,7800,1352,1,3,255000,0
9111940,1961,5237,1872,2,4,147000,0
9113621,1961,8760,1283,1,3,115000,0
9113786,1961,9840,1638,1.5,3,184900,0
9130972,1961,20520,1878,1.75,3,270700,0
9135830,1961,13500,1320,1.75,3,200000,0
9145832,1961,8000,925,1,3,135000,0
9146177,1961,11250,1360,1,2,129950,0
9146461,1961,13600,2296,1.75,3,200000,0
9148407,1961,8120,960,1,3,196500,0
9148787,1961,7500,1140,1.5,3,110500,0
9149622,1961,13000,1832,1.75,3,290000,0
9150694,1961,10285,2300,2.25,5,219940,0
9150807,1961,9700,1378,1.5,3,167529,0
9151021,1961,7005,1710,1.5,4,196000,0
9152386,1961,9350,2226,2.25,4,172500,0
9152437,1961,9600,1970,1.75,3,239000,0
9152480,1961,11050,1504,2,3,255450,0
9152646,1961,11968,2232,1.5,3,174452,0
9152982,1961,10880,1440,1.5,4,300000,0
9153103,1961,10829,2558,2.5,5,163900,0
9153845,1961,11000,1248,1,3,152500,0
9089872,1962,9700,2256,2,4,247500,1
9092606,1962,6000,1008,1,3,140000,1
9095618,1962,8840,2710,1,3,276000,0
9096525,1962,7425,2288,1.75,3,210000,1
9096526,1962,12720,1618,1.5,2,326000,1
9097211,1962,11968,1536,2.5,3,275000,1
9097546,1962,7802,2055,1.75,3,292500,0
9097632,1962,10358,1592,1.5,3,286000,0
9097983,1962,7260,1968,1.5,4,269000,0
9098008,1962,8421,1492,1.75,3,260000,0
9098804,1962,7500,2652,2.25,4,299950,1
9098820,1962,10200,1828,1.75,3,214000,0
9102734,1962,8160,1285,2,3,179505,0
9105881,1962,6305,1738,2,2,161000,0
9107509,1962,5750,1120,1,3,225000,0
9108815,1962,12275,3432,2.5,5,291500,0
9110268,1962,7104,1272,1.5,3,126000,0
9111660,1962,6000,1505,1,3,110000,0
9113622,1962,9000,1341,1,3,242500,1
9113644,1962,9000,2001,1.5,4,225000,0
9114093,1962,32082,1628,1.75,4,250000,0
9114120,1962,6200,2000,1.5,3,182000,1
9114282,1962,8100,1246,1,3,123000,1
9122544,1962,25000,1404,1,3,167000,0
9126765,1962,15675,1633,1.5,3,253950,0
9127168,1962,32175,1065,1,2,146124,0
9130241,1962,27200,3293,2.25,4,186950,0
9131497,1962,21780,2389,1.75,3,303500,0
9131623,1962,23958,1728,1.5,3,140000,0
9135115,1962,20000,1093,1,2,116400,0
9135956,1962,13503,1802,1.5,3,220000,0
9136273,1962,10800,968,1,3,117000,0
9136277,1962,11800,1584,1.5,3,217000,0
9136278,1962,10846,1512,1.75,3,156000,0
9136337,1962,16815,1672,1,3,126000,0
9136346,1962,12600,2564,2.25,4,174000,0
9137240,1962,11556,1446,1.75,3,239950,0
9137243,1962,9936,1584,1.75,3,214000,0
9144968,1962,11565,2002,1.5,3,193000,0
9145775,1962,8000,925,1,3,85000,0
9146337,1962,11280,910,1,2,100250,0
9146352,1962,23640,2130,1.5,3,161950,0
9146600,1962,11160,2136,1.75,3,208000,0
9148983,1962,8200,1215,1.5,3,179000,0
9149488,1962,9180,1599,1.75,3,260000,0
9151219,1962,14086,4422,4.5,5,620000,0
9152327,1962,15675,2142,1.75,4,180000,0
9152388,1962,9500,3540,2.5,4,392500,0
9153406,1962,10440,1916,1.5,3,297700,0
9153709,1962,6840,948,1,3,159950,0
9090253,1963,10705,3125,2.25,3,554000,1
9092327,1963,5400,2880,1.75,3,262000,1
9096425,1963,8140,1642,2.25,3,216000,0
9097209,1963,15000,2852,1.5,3,362000,0
9097941,1963,9570,1730,1.5,3,170000,0
9098005,1963,7920,1526,1.75,3,302000,0
9098439,1963,9000,1988,1.5,3,335000,1
9098668,1963,8040,1516,1,3,151000,0
9098715,1963,10320,2064,1.75,3,366000,0
9098740,1963,9000,1480,1,3,183759,0
9098784,1963,9360,1975,1.75,3,258500,0
9098808,1963,6240,1352,2.25,5,240000,0
9109429,1963,5340,1440,1,3,139550,0
9110003,1963,7956,1383,1.5,3,151242,0
9112149,1963,6000,1564,1,3,219950,0
9112631,1963,5640,975,1,3,97500,0
9113554,1963,9720,2409,2.25,3,137500,1
9117732,1963,13320,960,1,3,215000,0
9120494,1963,10889,3288,1.75,4,550000,0
9121964,1963,10368,1272,1,3,248000,0
9126800,1963,15246,2036,2,3,184000,0
9126839,1963,13939,1280,1.5,3,275000,0
9126903,1963,12825,1347,1.5,3,191000,1
9126913,1963,12825,1868,1.5,3,159500,0
9127375,1963,19002,1636,1.75,3,239900,0
9130524,1963,31363,1332,1.5,3,240000,0
9131488,1963,29829,1824,1.5,3,159000,0
9131842,1963,19592,2076,1.75,3,280000,0
9131905,1963,12124,2016,1.5,4,172000,0
9135506,1963,30200,2742,2.75,3,299950,1
9135717,1963,191664,1080,2,3,385000,0
9135850,1963,18750,2156,3,4,315000,0
9136174,1963,15800,2103,1.5,3,150000,0
9137204,1963,10920,1064,1,3,225000,0
9138168,1963,48787,2005,2,3,425000,0
9147340,1963,10300,1232,1,3,258950,0
9148754,1963,5000,864,1.5,3,90000,0
9150423,1963,14300,3320,3,5,425000,1
9151120,1963,9090,2071,1.5,3,185000,0
9152369,1963,7920,1680,1.5,3,223000,0
9152501,1963,8800,1664,1,4,264000,0
9153231,1963,11000,1470,1.75,3,154965,0
9153635,1963,8498,1200,2,3,132000,0
9153776,1963,10050,1303,1,3,122000,0
9090625,1964,8008,1395,1.75,3,350000,1
9091419,1964,15682,2367,2.5,4,310000,0
9092171,1964,9000,1976,2,3,216000,0
9092302,1964,8000,1707,2.25,4,235000,0
9096823,1964,7140,1555,1,3,188471,0
9097504,1964,8750,1204,1,3,269500,0
9097507,1964,9100,2335,2.25,4,262400,0
9097962,1964,8400,2447,2.5,4,285000,0
9098018,1964,7000,1221,1.75,3,222500,0
9098552,1964,10750,1817,1.5,3,200000,0
9104055,1964,6700,1410,1,3,95399,0
9104276,1964,7500,1539,1.75,3,130295,0
9110995,1964,9000,1168,1,3,111500,1
9111010,1964,12000,1962,1.5,3,200000,0
9111408,1964,10800,2699,1.75,3,150000,0
9113262,1964,7200,1511,1,4,231500,0
9113698,1964,8775,1408,1.75,3,137000,0
9116526,1964,9280,1200,1,2,159000,0
9120478,1964,13682,2404,1,3,329000,0
9127431,1964,18360,2616,2,4,414900,0
9128805,1964,16117,1682,1.5,4,324000,0
9130493,1964,13500,2112,1.75,5,139950,0
9135853,1964,15200,1248,1.5,3,198000,0
9136335,1964,10280,968,1,3,218500,0
9136441,1964,30300,1840,2.25,4,360000,0
9137503,1964,47916,2496,1.75,3,167000,0
9139761,1964,15000,1803,2,3,182000,0
9139780,1964,8400,954,1,3,213000,0
9142600,1964,8875,1340,1,3,238000,0
9146386,1964,9673,1252,1.5,3,123000,0
9148382,1964,11700,1395,1.5,3,122500,0
9152515,1964,9903,1526,2.25,3,249000,0
9152532,1964,11295,2036,2.25,4,299950,0
9152611,1964,10722,1564,1.75,3,201210,0
9152834,1964,9016,1359,1.5,3,171500,0
9153402,1964,13000,2044,2,3,168693,1
9153849,1964,11400,1636,2.5,3,174900,0
9089659,1965,10980,2323,2.25,3,225000,1
9089794,1965,19500,1614,1.5,3,185000,1
9089824,1965,15400,2794,2,3,250000,1
9097547,1965,8224,2382,2.25,4,257500,0
9098761,1965,18400,2855,2.5,4,290000,0
9107933,1965,6500,1340,1,3,134500,0
9110371,1965,7840,946,1,3,153950,0
9111269,1965,5000,990,1,3,192000,0
9113468,1965,10875,1382,2,3,194500,0
9114163,1965,6098,1341,1.75,3,185000,0
9116970,1965,9860,1992,1.5,4,182500,0
9117683,1965,33000,1784,1.75,2,393600,0
9126911,1965,9150,1218,1,3,208000,1
9126938,1965,8881,1200,1,3,190000,0
9127127,1965,27443,2984,2.5,5,201994,0
9130534,1965,17860,1646,1.5,3,182000,0
9130728,1965,20909,1520,1.5,3,341712,0
9132019,1965,13500,2069,1.5,3,174937,0
9135004,1965,12650,1696,1.75,3,156000,0
9135871,1965,20909,2072,1.75,3,336950,0
9137346,1965,12600,1172,1.5,3,215000,1
9137530,1965,17554,1406,1.5,3,175000,0
9139614,1965,11125,1162,1.5,3,185000,0
9139772,1965,11150,1092,1,3,98200,0
9140345,1965,82764,2264,1.5,3,330000,0
9145021,1965,7500,1381,1,3,99500,0
9145138,1965,7500,1047,1,3,112000,0
9146857,1965,19866,2176,1.75,4,124635,0
9149599,1965,15000,1008,1.5,3,175000,0
9150500,1965,18100,4290,4,5,300000,0
9152565,1965,8947,1442,2,3,180500,0
9152570,1965,10500,2032,2.25,4,259000,0
9152572,1965,10504,1792,1.75,3,314950,0
9152585,1965,9450,2936,1.75,3,300000,0
9152587,1965,12518,3315,2.5,5,342500,0
9152600,1965,9666,2145,2,4,380000,0
9152623,1965,10560,2092,2.5,4,331500,0
9152637,1965,9436,1710,1.75,3,177000,0
9153679,1965,10800,1164,1,3,176000,0
9153835,1965,10075,1134,1.5,3,132500,0
9154455,1965,7350,2016,3,3,295000,0
9154544,1965,13068,1384,1.5,3,175000,0
9095700,1966,7200,1166,1.75,3,260000,0
9095945,1966,6000,1520,1.5,2,216490,0
9097596,1966,9059,2446,2.25,4,215229,1
9097626,1966,8775,2062,2.25,1,320000,1
9098143,1966,10412,3034,2,4,230000,0
9098798,1966,21780,4060,2.75,6,395000,0
9107865,1966,9000,1406,1.5,3,215000,0
9107879,1966,7000,1305,1,3,138600,0
9109958,1966,8280,1260,1,3,94000,0
9110488,1966,5000,1063,1,3,129500,0
9112009,1966,9000,1728,1,3,169000,0
9113107,1966,6250,1392,1,3,207000,0
9114092,1966,8100,1042,1.5,3,121000,0
9114325,1966,9000,1008,1.5,3,103641,0
9117022,1966,9440,1196,1.5,3,220000,0
9117091,1966,111078,1392,1,3,285000,0
9120780,1966,15194,1612,1,3,300000,0
9126910,1966,9025,864,1,3,235000,0
9127141,1966,40920,3733,3,3,360000,0
9128205,1966,21344,3584,1.75,3,270000,0
9130803,1966,11884,1056,1,3,174950,0
9130813,1966,12920,1296,1.5,3,225000,0
9131614,1966,12330,1550,1.75,3,137900,0
9131668,1966,29185,2872,2.25,3,190820,0
9134496,1966,29970,1756,1.75,3,158157,0
9135077,1966,21694,1832,1.75,3,215000,0
9135666,1966,25914,3204,1.5,3,461000,0
9136135,1966,19600,1200,1.5,3,217500,0
9136355,1966,79328,2240,1.75,4,412000,0
9137388,1966,12600,1656,1.75,3,166000,0
9137533,1966,10998,1596,1.5,3,143500,0
9139741,1966,11760,1606,2.25,3,154950,0
9139909,1966,145490.4,2872,1.75,3,375000,0
9140560,1966,43560,1344,1.5,4,169950,0
9144269,1966,8011,912,1,2,150000,0
9144856,1966,8000,1308,2,3,127300,0
9145796,1966,7500,1770,1.75,3,191000,1
9146309,1966,9000,1244,1,3,145000,0
9148507,1966,8960,1371,1.75,3,192500,1
9152312,1966,12400,1560,2.25,4,125000,0
9152313,1966,16200,1520,2,3,215000,0
9152546,1966,9471,1780,1.75,4,200000,0
9152555,1966,12477,2134,3,4,250000,0
9152698,1966,10305,1408,1.5,3,255000,0
9153442,1966,17820,2360,2.5,4,279950,0
9153832,1966,9100,1291,1.5,3,167000,0
9092572,1967,6600,960,1.5,3,220000,0
9092629,1967,6600,1440,1,3,194500,1
9097516,1967,9660,2466,2.25,4,179396,0
9097517,1967,7553,2250,1.75,4,206000,0
9097520,1967,10074,2023,2.25,3,287000,0
9097522,1967,9384,2212,2,4,325000,0
9097843,1967,7000,1252,1,3,224000,0
9098037,1967,8400,2056,1.75,3,170000,0
9098390,1967,14000,5616,2.75,5,490500,0
9099684,1967,6000,1392,1,3,134500,0
9099736,1967,6000,1075,1,2,130882,0
9101975,1967,5750,1118,1,3,162406,0
9107282,1967,7841,1104,1,3,103300,1
9107659,1967,11896,2024,1.5,3,177000,0
9107830,1967,6695,1570,2,4,139000,0
9111484,1967,7200,1032,1,3,184000,0
9112088,1967,6000,1002,1,3,128625,1
9113470,1967,8525,1011,1,3,199950,0
9113589,1967,8100,1460,1.5,3,116611,0
9115680,1967,40216,1386,1,2,176000,1
9121563,1967,13091,1344,1.5,3,166345,0
9123078,1967,8250,1344,2,3,224950,0
9127015,1967,37026,2632,1.75,4,220000,0
9127028,1967,9020,912,1,3,202950,1
9130088,1967,9000,1204,1,2,120337,0
9131472,1967,12400,2116,1.75,3,290000,0
9131493,1967,29621,3036,1.5,4,240000,0
9131572,1967,24829,2180,1.5,4,229000,0
9131604,1967,13830,1783,2.25,3,350000,0
9135964,1967,17300,2504,2.25,5,194000,0
9137267,1967,13504,1904,1.75,3,237500,0
9137372,1967,9450,1556,1.5,3,221950,0
9137392,1967,11206,2760,2.5,4,182000,0
9139734,1967,8175,1056,1,3,165000,0
9139834,1967,15549,1170,1.75,3,175000,0
9142486,1967,10460,1146,1,3,225000,0
9142510,1967,10460,1146,1,3,153000,0
9142585,1967,8400,1504,1,3,132000,0
9142923,1967,20458,1612,1.5,3,220500,0
9143523,1967,27442,2004,2,3,160000,0
9145003,1967,7500,1248,1,3,132500,0
9145015,1967,7500,1008,1,3,175750,1
9146384,1967,10320,984,1,3,92000,0
9146515,1967,8736,1408,1.75,3,129950,0
9148740,1967,8000,960,2,3,102000,0
9149500,1967,8800,1967,1.5,4,183816,0
9150802,1967,10925,3232,2.75,5,193900,0
9150804,1967,15950,2194,1.75,3,237900,0
9151842,1967,11439,3351,2.75,5,310250,1
9152682,1967,9820,1396,1.5,3,139500,0
9153661,1967,7906,1260,2,3,223500,0
9153754,1967,9000,1250,1,3,203319,0
9153774,1967,6000,912,1,3,105869,0
9154425,1967,7000,960,1,3,222000,0
9154505,1967,7000,960,1,3,186000,0
9089551,1968,8775,1241,1,3,123000,1
9090210,1968,9200,1167,1,3,145000,1
9090506,1968,8775,2400,2.25,3,335000,1
9090693,1968,7500,1176,1.75,3,245000,1
9092408,1968,7080,2208,1.75,3,280000,1
9096444,1968,10460,2304,1.75,3,285000,0
9096573,1968,12309,2871,2.75,4,539000,1
9096593,1968,5750,1626,1,3,230000,0
9096767,1968,8925,1104,1,3,136000,0
9096900,1968,11025,1360,1,3,147500,0
9096931,1968,10500,1450,1.5,3,152837,0
9097576,1968,8075,1845,1.5,3,307500,0
9097855,1968,7350,1214,1.5,3,155000,0
9097865,1968,7000,984,1,3,162000,0
9097907,1968,7854,1008,1,3,115000,0
9098354,1968,9474,1297,1,2,191218,0
9098623,1968,10320,2172,1.75,4,305000,0
9098752,1968,7200,1056,1,3,259950,1
9099910,1968,5000,1220,1,3,129137,0
9103313,1968,6500,1540,1.75,3,139900,0
9104355,1968,6150,884,1,3,145000,0
9104533,1968,6000,1220,1.5,3,127000,0
9107994,1968,8400,1152,1,3,136000,1
9110469,1968,5000,1056,1,3,122739,0
9110996,1968,9000,884,1,3,243139,1
9111196,1968,6300,1388,1.5,3,119900,0
9112093,1968,7500,1056,1,3,230000,0
9112271,1968,6970,1587,1.5,3,123000,0
9113532,1968,10350,2278,2.25,4,184000,0
9117319,1968,25200,1664,2,4,203950,0
9117687,1968,16000,1508,1.75,3,207000,0
9117775,1968,16290,1046,1,3,149100,0
9121812,1968,10000,1080,1.5,2,240000,0
9122413,1968,23291,1344,1.75,3,310000,0
9126878,1968,11000,2378,1.75,3,171480,0
9126980,1968,9020,912,1,3,130652,0
9127180,1968,12000,1680,1.75,3,180000,0
9131051,1968,40128,1807,1.5,3,242000,0
9131260,1968,9583,1280,1.5,4,175000,0
9131748,1968,19319,2291,2,4,175948,0
9131796,1968,10015,1012,1.5,3,140000,0
9131803,1968,31250,2638,2.5,4,340000,0
9131883,1968,10015,1012,1.5,3,219000,0
9131919,1968,10912,1112,1.75,3,165700,0
9132008,1968,12197,1000,1,3,116039,0
9132119,1968,44866,2032,1.75,3,165000,0
9132714,1968,25265,1632,1,2,110000,0
9132845,1968,19166,2496,1.75,3,327500,0
9134805,1968,18081,3263,2.5,4,210000,0
9135916,1968,35719,3673,2,3,293000,0
9136598,1968,13939,2532,2.5,4,268000,0
9136733,1968,20500,1575,1.75,3,178000,0
9136854,1968,44935,1362,1.5,3,255000,0
9137105,1968,52272,1980,1.5,3,288000,0
9137239,1968,10454,1128,1,3,246000,0
9137374,1968,11704,1694,1.5,4,149992,0
9139474,1968,12075,1632,1.5,3,248500,0
9140007,1968,43000,1690,1.75,3,225000,0
9140172,1968,46609,2588,1.75,3,360000,0
9140755,1968,50094,2786,2.5,3,244850,0
9144110,1968,8025,960,1,3,185000,0
9144606,1968,10858,960,1,3,181500,0
9144974,1968,7500,1104,1,3,155000,0
9145100,1968,8350,3180,2.5,4,299999,0
9145140,1968,9600,2054,1.75,3,265500,0
9145739,1968,10000,3016,2.75,3,299950,0
9145934,1968,22651,3174,2.25,3,227000,0
9145957,1968,12000,2058,1.5,3,235000,0
9146436,1968,9600,1008,1.5,3,215000,0
9146710,1968,9280,1912,1.75,3,246000,0
9146791,1968,8725,1092,1.75,3,135000,0
9146819,1968,10140,1092,1.75,3,152700,0
9148156,1968,14000,2392,1.5,2,165000,0
9148318,1968,13068,2510,1.5,3,205000,0
9150502,1968,12400,1902,2,3,268500,0
9150704,1968,10450,2238,1.75,3,360500,0
9151830,1968,13623,1827,2.25,3,320000,0
9151833,1968,13615,2015,2.5,4,157500,0
9151875,1968,11990,2384,2,3,290000,0
9151886,1968,11926,1649,1.75,4,165000,0
9151915,1968,9350,2134,2.25,3,274700,0
9152000,1968,15586,2601,2,5,305490,0
9152019,1968,15586,2601,2,5,350000,0
9152026,1968,11697,1677,1.75,3,310000,0
9152133,1968,11576,2295,2,3,247000,0
9152542,1968,12759,1580,1.75,3,157000,0
9154252,1968,7500,1422,1,3,171100,1
9154495,1968,9360,1664,1.5,4,134000,0
9154528,1968,9300,1370,1.75,3,174452,0
9092204,1969,5000,1413,2.75,4,285000,1
9092342,1969,3650,746,1,2,185000,1
9096284,1969,9600,2566,2.5,3,175100,0
9096439,1969,11324,4276,3.75,7,310000,0
9096580,1969,15517,5466,5.25,6,391000,1
9096665,1969,5100,962,1,3,235000,0
9096850,1969,6000,1017,1,3,225000,0
9096871,1969,6458,1356,1.75,4,260000,0
9097539,1969,9800,2604,1.75,4,229950,1
9097871,1969,8525,1434,1.5,3,162294,0
9097879,1969,8030,2469,1.75,3,334000,0
9097978,1969,6565,1348,1.5,3,265000,0
9098737,1969,6000,1812,2,3,160000,1
9099423,1969,6500,1024,1,3,153000,0
9101898,1969,5850,1358,1,3,172000,0
9101988,1969,5750,1298,1,3,98000,0
9107649,1969,5750,1365,1.5,3,133900,0
9109023,1969,6000,1088,1,3,123000,0
9109828,1969,6350,1019,1,3,220000,1
9109853,1969,5000,1056,1,2,172000,0
9111006,1969,6000,1002,1,3,95398,0
9111096,1969,43560,1560,1,2,350000,0
9111952,1969,7500,1218,1,2,182800,0
9112953,1969,8856,1392,1.5,3,197000,0
9112976,1969,9375,1180,1.5,3,229000,0
9113302,1969,24394,1563,1.5,3,165000,0
9113374,1969,6000,1198,1,3,215000,0
9113410,1969,5626,816,1,2,179000,0
9114008,1969,7480,1312,1,3,207950,0
9114058,1969,43395,2953,3,4,175000,0
9114258,1969,7700,1663,1,3,148000,0
9114498,1969,16988,1584,1,2,305000,0
9120419,1969,29354,2600,2.75,5,324000,1
9121654,1969,13500,1394,1.5,2,245000,0
9121809,1969,9600,988,1,3,172400,0
9127407,1969,11550,2604,2,5,232078,0
9128126,1969,18480,1792,2.25,4,255000,0
9129005,1969,9000,3333,2.25,5,279950,0
9129539,1969,15017,1443,1,3,239500,0
9131408,1969,10175,1656,1.75,3,199950,0
9131734,1969,13300,2208,1.5,3,173000,0
9131797,1969,18200,2152,2.25,5,308000,0
9132908,1969,8625,864,1,3,218100,0
9132921,1969,8625,1392,1.5,3,242500,1
9132939,1969,10125,1152,1,3,155000,0
9132955,1969,14427,3056,2.5,4,385000,0
9132989,1969,15000,1574,1,3,187000,0
9133002,1969,11475,1479,1.5,3,259900,0
9133685,1969,90169.2,2097,2.75,4,379950,0
9135089,1969,7480,1088,1.75,4,214950,0
9135155,1969,10466,1937,2.25,4,232353,0
9136085,1969,9583,1380,1.75,3,103146,0
9137304,1969,15682,3002,2.75,4,167500,0
9138399,1969,28069,1688,1.5,3,230000,0
9138981,1969,105850.8,2496,1.5,3,145000,0
9139541,1969,130680,2400,1.5,3,289900,0
9141015,1969,51401,1740,1.5,3,155000,0
9141801,1969,9036,1100,1.5,3,109500,0
9142055,1969,9240,1802,1,4,170000,0
9142175,1969,8175,1188,1.5,3,217500,0
9142177,1969,8160,990,1,3,206000,0
9142185,1969,8250,1628,1.75,3,225000,0
9142276,1969,28314,2088,1.5,3,165000,0
9142849,1969,7500,1628,2.25,4,149950,0
9142984,1969,7500,1160,1,3,114750,0
9144536,1969,8027,1156,1.75,3,130000,0
9149236,1969,9300,1872,2.25,3,136000,0
9150633,1969,15600,2510,2.5,4,219900,0
9151846,1969,10683,2135,2.75,4,204000,0
9151889,1969,10683,2135,2.75,4,171601,0
9151919,1969,14160,2435,2.5,3,244314,0
9151994,1969,8951,2135,2.75,4,235000,0
9152035,1969,12545,2867,2.5,4,286500,0
9154435,1969,7000,1482,1,3,141200,0
9154518,1969,7750,1248,1.75,3,164950,0
9093008,1970,6380,880,1,3,144000,1
9095505,1970,6200,1080,1,3,231500,1
9095533,1970,14880,2878,2.75,4,375000,1
9096737,1970,7200,1097,1,3,214950,0
9096898,1970,7200,1097,1,3,195000,1
9097288,1970,6240,1296,1.75,2,269500,1
9097384,1970,6240,1296,1.75,2,225000,1
9097971,1970,7584,1224,1.5,4,123000,0
9100068,1970,6600,1260,1,4,160000,0
9100442,1970,6000,1120,1,3,164950,1
9102643,1970,9750,1520,1,4,203500,0
9103260,1970,6500,1620,1.5,4,165000,0
9104325,1970,4250,1716,1.5,4,235000,0
9104347,1970,6750,1290,1.5,3,179450,0
9107946,1970,9750,1080,1.5,3,142000,0
9111043,1970,6120,1738,1.5,4,245100,0
9111352,1970,5000,926,1,3,172400,0
9111402,1970,5000,926,1,3,81438,0
9111498,1970,6500,1212,1.75,4,237000,0
9111863,1970,6600,1016,1,3,119000,0
9111906,1970,6000,1041,1,4,165000,0
9112038,1970,6600,1016,1,3,216349,0
9114141,1970,7965,1113,1.75,3,145000,0
9114336,1970,10980,1283,1.5,3,101000,0
9114351,1970,7788,1440,1.75,3,197000,0
9114530,1970,48352,1717,1.75,3,216392,0
9116993,1970,10560,1429,1,3,170000,0
9117062,1970,5416,1004,1,3,210000,0
9117953,1970,8800,1232,1,2,174000,0
9118091,1970,21904,1400,1,3,210000,0
9128264,1970,27500,2578,1.75,3,214028,0
9131416,1970,13289,2106,1.75,4,306000,0
9132430,1970,12985,1600,1.75,4,178000,0
9132454,1970,6098,1628,1.5,3,213500,0
9132898,1970,10080,1248,1,3,226000,0
9132916,1970,9583,1221,1.5,3,130750,1
9132938,1970,17820,1946,1,3,309349,0
9132951,1970,10080,1488,1.75,3,124205,0
9133018,1970,10125,1232,1,4,115610,0
9133028,1970,8400,936,1.5,3,119500,0
9134199,1970,10800,1436,1.5,4,152500,0
9134261,1970,9280,2058,1.5,4,119100,0
9134931,1970,12900,1272,1.75,3,138675,1
9136644,1970,8175,1094,1,3,142000,0
9137615,1970,12572,1190,1.5,3,201000,0
9140813,1970,81892,1104,1.75,3,150000,0
9142067,1970,9450,1092,1,3,187000,0
9142068,1970,9583,1178,1.5,4,202000,0
9142080,1970,17401,1147,1.5,3,228450,0
9142198,1970,10388,1536,1.75,4,169000,0
9142487,1970,48352,2500,2.5,4,245000,0
9142553,1970,24320,1650,1,4,168000,0
9142565,1970,8400,1126,1,3,197000,0
9142683,1970,9188,2182,2,3,228000,0
9142977,1970,7500,1180,1.5,4,115000,0
9143085,1970,10000,1462,2,4,227000,0
9144445,1970,8250,1410,1.5,3,218000,0
9146658,1970,10560,1624,1.5,3,225000,0
9147107,1970,8400,1016,1,2,98000,0
9147139,1970,6500,1360,1.5,3,207000,1
9147220,1970,6500,1118,1.5,3,113000,0
9147235,1970,10505,1710,2,4,162500,0
9151894,1970,12471,3713,2.5,3,334000,0
9151952,1970,8632,2719,2.75,5,187500,1
9153318,1970,9000,968,1,3,139000,0
9153800,1970,9000,1196,1.75,3,187500,0
9154189,1970,8250,984,1,3,133900,0
9097518,1971,9555,1418,1.75,3,129950,0
9097668,1971,4173,1463,1.75,2,235000,0
9097804,1971,9689,3330,2.75,3,324950,0
9099922,1971,5000,994,1,3,203000,0
9100979,1971,6500,1758,1,4,285000,0
9101454,1971,8125,1764,1.5,4,106276,0
9101842,1971,8200,1700,1.5,4,118200,0
9103414,1971,5513,2108,1.5,3,197601,0
9104160,1971,6250,1920,2.25,5,180327,0
9107088,1971,5500,1545,1,3,120000,0
9107581,1971,7749,1384,1,3,228000,0
9111013,1971,5000,1000,1,3,87900,0
9111081,1971,5000,1098,1,4,111700,0
9111114,1971,6000,1672,1.5,4,162400,1
9111133,1971,5500,1328,1.5,4,150000,0
9112130,1971,5100,1065,1,3,157000,0
9112524,1971,6000,1004,1,3,162000,1
9113265,1971,5065,1019,1,3,101500,0
9113333,1971,6000,1004,1,4,205000,0
9114056,1971,8640,990,1,3,127974,0
9116653,1971,11200,1520,1.75,3,196033,0
9119082,1971,42689,1272,2,4,250000,0
9120393,1971,20589,2370,2.5,3,373500,0
9120499,1971,17000,1008,1,3,236170,0
9120882,1971,43560,3144,2.25,4,230300,0
9126564,1971,23367,1606,2.25,3,157500,0
9131212,1971,16900,2128,2.25,3,245000,0
